description,title,section,site,issue_num,link
"Come build the future of money at Circle. We are a fun, easy, and free way to send money to friends. We're rapidly expanding globally and we want you to help us build and improve our Google award-winning Android app.",Senior Android Developer,Jobs,"Boston, MA",229,https://www.circle.com/en/careers/job_20160608184006_JMIN4LRVVEKJJFIK
"Yelp connects consumers with great local businesses. We’re looking for Android developers who love creating delightful, compelling experiences for millions of people and thrive in taking ownership of the product they work on. We're building new products and investing in our Android infrastructure.",Android Engineer,Jobs,"San Francisco, CA",229,https://jobs.lever.co/yelp/46136fee-03e6-4766-b6ad-a8b87c0bf9cd?lever-source=Android_Weekly_Newsletter
A powerful Model-View-Presenter framework for android,EasyMVP,Libraries & Code,6thsolution.github.io,229,http://6thsolution.github.io/EasyMVP/
Input mask is a little form helper that helps you to put your input in shape. It's great for formatting phone or credit card numbers since you can easily specify the input mask.,Input Mask,Libraries & Code,github.com,229,https://github.com/RedMadRobot/input-mask-android
A script which synchronizes all of the artifacts in your local Android SDK to a remote Maven artifact host.,sdk-artifact-sync,Libraries & Code,github.com,229,https://github.com/JakeWharton/sdk-artifact-sync
A set of cross-platform libraries and protocols to allow the sharing of design values and live refinement of apps during the development process. Remixer helps teams use and refine design specs by providing an abstraction for these values that is accessible and configurable from both inside and outside the app itself.,material-remixer,Libraries & Code,github.com,229,https://github.com/material-foundation/material-remixer
Google has published ConstraintLayout beta 2. This build fixes a few issues with API level support under level 16. It also contains several large performance improvements (~2x speedup in many common situations).,ConstraintLayout beta 2 is now available,News,sites.google.com,229,https://sites.google.com/a/android.com/tools/recent/constraintlayoutbeta2isnowavailable
Highlights from the Google Play services 9.8 release.,Google Play Services Release Notes,News,developers.google.com,229,https://developers.google.com/android/guides/releases#october_2016_-_v98
"Google's Firebase team has made some new updates to the Firebase libraries for Android, iOS, as well as the Javascript SDK.",Some new Firebase libraries,News,firebase.googleblog.com,229,https://firebase.googleblog.com/2016/10/start-your-week-off-with-some-new-firebase-libraries.html
"Presentations from GOTO Copenhagen 2016, including Israel Ferrer Camacho, Pierre-Yves Ricau, Jake Wharton, Dan Lew and Ty Smith.",GOTO Copenhagen 2016,Videos & Podcasts,www.youtube.com,229,https://www.youtube.com/playlist?list=PLEx5khR4g7PIu7g3dXpwnGFdV69Wp-wce
"Margaret Maynard provides an overview of how you can integrate advanced machine learning algorithms with your Android apps, with several examples to help you get started making Android apps with human intelligence.",Machine Learning is Everywhere: Android Apps with Intelligence,Videos & Podcasts,realm.io,229,https://realm.io/news/360andev-margaret-maynard-reid-making-android-apps-with-intelligence/
"Modern Android applications tend to be very modular, learn how an Event Bus can help keep your components decoupled.",EventBus Basics,Videos & Podcasts,caster.io,229,https://caster.io/episodes/eventbus-basics/
"The team talks with Android UI magician Israel. In this episode. He talks about tricks you can use in your Android apps to create a super slick UI, citing examples from Google Photos, Twitter and other apps.",Smoke and Mirror Android UI tricks with Israel,Videos & Podcasts,fragmentedpodcast.com,229,http://fragmentedpodcast.com/episodes/060/
The age old question: should I be using an event bus today? What is an event bus? Donn and Kaushik have at it and try to answer this question that gets asked constantly in the AndroidDev circles.,The state of event bus(es) today,Videos & Podcasts,fragmentedpodcast.com,229,http://fragmentedpodcast.com/episodes/061/
"Sam Edwards tells us about how he uses the robot pattern to bring his QA team to Espresso testing, and how he takes screenshots automatically for debugging and UI verification",Android Dialogs: Sam Edwards,Videos & Podcasts,www.youtube.com,229,https://www.youtube.com/watch?v=vsrX0gGZp3o&feature=youtu.be
Here are the video recordings from droidcon London 2016.,droidcon London 2016 Videos,Videos & Podcasts,skillsmatter.com,229,https://skillsmatter.com/conferences/7411-droidcon-london-2016#skillscasts
"The Biggest B2C Mobile Event in America for Mobile Product, UX/Design and Mobile Marketing Executives.","The Open Mobile Summit 2016, San Francisco",Events,openmobilemedia.com,229,http://openmobilemedia.com/san-francisco/?utm_source=Android+Weekly&utm_medium=Newsletter&utm_campaign=4563
