description,title,section,site,issue_num,link
The author goes through a semi-realistic example and explains the thought behind some information hiding strategies in apps and why they may not be as effective as you might initially hope.,Hiding Secrets in Android Apps,Articles & Tutorials,rammic.github.io,164,https://rammic.github.io/2015/07/28/hiding-secrets-in-android-apps/
You'll create a profile & over 1 week tech companies will apply to you! You'll get salary/equity offers upfront & you're under no obligation to accept any offer. Interested? Join Hired today!,Get more power in your job search,Sponsored,hired.com,164,http://hired.com/?utm_source=newsletters&utm_medium=androidweekly&utm_campaign=n-q3_15-androidweeklyspons
This is the story of redesigning the UX for a popular calendar tool on Android: Business Calendar. ,Redesigning A Calendar Experience For Android,Design,www.smashingmagazine.com,164,http://www.smashingmagazine.com/2015/07/redesigning-a-calendar-experience-for-android/
"We are building PSPDFKit for Android using RxJava & C++ 14. It's a challenging project that is used in many apps and there's plenty of work to be done. We have a talented team, who enjoy the benefits of working in a remote environment. If you're up for a challenge, send us your resume.",Android Engineer - Help us build an SDK,Jobs,Remote,164,https://pspdfkit.com/jobs/#section_android
"Runtastic offers you the chance of actively shaping our future’s success. As part of our young, motivated Android Development team you will write code that is used by millions of users worldwide, every day. ",Android Developer at Runtastic,Jobs,Linz - Austria,164,https://www.runtastic.com/en/career/senior-mobile-android-developer
"Crew is a messaging and productivity app for workplaces in the deskless economy. Crew replaces text messages, which dominate the service economy with an easy to use app. Crew introduces concepts like ticketing and task management to workers who have never used business software in their roles.",Lead Android Engineer,Jobs,"San Francisco, CA",164,https://crewapp.com/jobs/android
Android library to create charts.,WilliamChart,Libraries & Code,github.com,164,https://github.com/diogobernardino/WilliamChart
A small Android library to manage one-off operations.,Once,Libraries & Code,github.com,164,https://github.com/jonfinerty/Once
A Java client for the open source Sixpack A/B testing framework.,Sixpack-java,Libraries & Code,github.com,164,https://github.com/seatgeek/sixpack-java
Blurry is an easy blur library for Android,Blurry,Libraries & Code,github.com,164,https://github.com/wasabeef/Blurry
"Previewed earlier this summer at Google I/O, Android Studio 1.3 is now available on the stable release channel.",Get your hands on Android Studio 1.3,News,android-developers.blogspot.com,164,http://android-developers.blogspot.com/2015/07/get-your-hands-on-android-studio-13.html
"Google Play is making it easier for you to manage beta tests and get your users to join them, with Open Beta and Closed beta using email addresses.",Iterate faster on Google Play with improved beta testing,News,android-developers.blogspot.com,164,http://android-developers.blogspot.com/2015/07/iterate-faster-on-google-play-with.html
Gradle plugin to be used in combination with the new unit testing feature of the Gradle Plugin / Android Studio to use real classes for e.g. SparseArray.,Unmock-plugin,Tools,github.com,164,https://github.com/bjoernQ/unmock-plugin
"Chiu-Ki visits Siena Aguayo at the Indiegogo offices to talk about working in different technology stacks, testing, databases, speaking at conferences, and Pokemon.",Android Dialogs: Siena Aguayo,Videos,www.youtube.com,164,https://www.youtube.com/watch?v=psj2vR5IR0k
"Colin Lee provide a quick introduction to the concepts of Java 8 streams, then dives into Netflix's library providing reactive extensions to Java, RxJava. ",Go With the Flow: A Reactive State of Mind,Videos,www.youtube.com,164,https://www.youtube.com/watch?v=nS08FuzNAUA
"The 9th edition State of the Nation report now covers all the latest trends in mobile, desktop, IoT and cloud services development.",State of the Developer Nation Q3 2015,Specials,www.developereconomics.com,164,https://www.developereconomics.com/reports/developer-economics-state-of-the-developer-nation-q3-2015/
Want to visit the Droidcon UK? Grab this discount code while it's hot! Droidcon-AW-25.,Droidcon London,Events,uk.droidcon.com,164,http://uk.droidcon.com/2015/
